problemName,vehicleFileID,cutoffTime,problemType,problemTypeString,numUAVs,numTrucks,requireTruckAtDepot,requireDriver,Etype,ITER,runString,numCustomers,timestamp,ofv,bestBound,totalTime,isOptimal,numUAVcust,numTruckCust,waitingTruck,waitingUAV
20170608T122043762852, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T122043762852 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 19:08:07, 1180.053039, -1.000000, 0.086019, False, 3, 7, 215.174873, 109.770699 
20170608T122043762852, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T122043762852 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 19:08:22, 1180.053039, -1.000000, 0.092021, False, 3, 7, 215.174873, 109.770699 
20170608T122048564577, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T122048564577 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 19:08:38, 1473.452895, -1.000000, 0.055013, False, 3, 7, 270.000000, 225.234475 
20170608T122048564577, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T122048564577 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 19:08:49, 1473.452895, -1.000000, 0.060913, False, 3, 7, 270.000000, 342.724733 
20170608T122048564577, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T122048564577 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 19:08:59, 1473.452895, -1.000000, 0.075017, False, 3, 7, 270.000000, 608.029475 
20170608T122048564577, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T122048564577 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 19:09:20, 1473.452895, -1.000000, 0.089525, False, 3, 7, 270.000000, 608.029475 
20170608T122053358160, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T122053358160 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 19:09:33, 1649.186533, -1.000000, 0.043010, False, 2, 8, 190.643737, 50.027565 
20170608T122053358160, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T122053358160 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 19:09:42, 1638.542796, -1.000000, 0.060013, False, 2, 8, 180.000000, 169.944240 
20170608T122053358160, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T122053358160 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 19:09:53, 1638.542796, -1.000000, 0.077492, False, 2, 8, 180.000000, 169.944240 
20170608T122053358160, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T122053358160 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 19:10:02, 1638.542796, -1.000000, 0.084021, False, 2, 8, 180.000000, 169.944240 
20170608T122058404415, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T122058404415 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 19:10:17, 1352.250883, -1.000000, 0.066014, False, 2, 8, 180.000000, 130.324592 
20170608T122058404415, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T122058404415 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 19:10:26, 1348.805887, -1.000000, 0.060013, False, 3, 7, 270.000000, 248.608355 
20170608T122058404415, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T122058404415 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 19:10:40, 1348.805887, -1.000000, 0.070016, False, 3, 7, 270.000000, 248.608355 
20170608T122058404415, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T122058404415 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 19:10:50, 1348.805887, -1.000000, 0.081018, False, 3, 7, 270.000000, 248.608355 
20170608T122103536027, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T122103536027 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 19:11:02, 1504.472408, -1.000000, 0.053012, False, 4, 6, 330.000000, 373.350477 
20170608T122103536027, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T122103536027 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 19:11:13, 1504.472408, -1.000000, 0.077018, False, 4, 6, 300.000000, 562.565998 
20170608T122103536027, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T122103536027 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 19:11:25, 1504.472408, -1.000000, 0.093084, False, 4, 6, 300.000000, 562.565998 
20170608T122103536027, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T122103536027 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 19:11:34, 1504.472408, -1.000000, 0.083033, False, 4, 6, 300.000000, 562.565998 
20170608T122108589505, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T122108589505 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 19:12:01, 1611.498478, -1.000000, 0.060013, False, 4, 6, 335.108698, 170.056902 
20170608T122108589505, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T122108589505 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 19:12:10, 1512.811571, -1.000000, 0.064833, False, 5, 5, 390.000000, 455.804960 
20170608T122108589505, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T122108589505 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 19:12:29, 1512.811571, -1.000000, 0.068016, False, 5, 5, 360.000000, 512.691236 
20170608T122108589505, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T122108589505 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 19:12:41, 1512.811571, -1.000000, 0.083019, False, 5, 5, 360.000000, 512.691236 
20170608T131310834813, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T131310834813 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 19:12:57, 1206.838446, -1.000000, 0.062014, False, 3, 7, 314.331171, 172.380653 
20170608T131310834813, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T131310834813 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 19:13:08, 1191.401612, -1.000000, 0.074017, False, 3, 7, 298.894337, 145.392662 
20170608T131310834813, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T131310834813 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 19:13:18, 1191.401612, -1.000000, 0.083018, False, 3, 7, 298.894337, 145.392662 
20170608T131310834813, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T131310834813 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 19:13:26, 1191.401612, -1.000000, 0.086003, False, 3, 7, 298.894337, 145.392662 
20170608T121632668184, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T121632668184 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 19:52:02, 5068.513081, -1.000000, 0.063914, False, 1, 9, 90.000000, 63.531243 
20170608T121632668184, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T121632668184 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 19:52:14, 5068.513081, -1.000000, 0.039517, False, 1, 9, 90.000000, 63.531243 
20170608T121632668184, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T121632668184 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 19:52:22, 5068.513081, -1.000000, 0.048011, False, 1, 9, 90.000000, 63.531243 
20170608T121632668184, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T121632668184 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 19:52:29, 5068.513081, -1.000000, 0.054012, False, 1, 9, 90.000000, 63.531243 
20170608T121632668184, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T121632668184 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 19:52:40, 5068.513081, -1.000000, 0.029108, False, 1, 9, 90.000000, 63.531243 
20170608T121651164057, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T121651164057 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 19:52:48, 4154.849729, -1.000000, 0.059014, False, 3, 7, 240.000000, 471.531464 
20170608T121651164057, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T121651164057 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 19:52:56, 4149.964653, -1.000000, 0.063093, False, 4, 6, 330.000000, 681.866637 
20170608T121651164057, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T121651164057 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 19:53:05, 4149.964653, -1.000000, 0.069015, False, 4, 6, 330.000000, 681.866637 
20170608T121651164057, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T121651164057 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 19:53:13, 4149.964653, -1.000000, 0.079022, False, 4, 6, 330.000000, 681.866637 
20170608T121710107640, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T121710107640 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 19:53:32, 4563.131492, -1.000000, 0.066014, False, 3, 7, 258.024963, 389.702005 
20170608T121710107640, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T121710107640 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 19:53:41, 4563.131492, -1.000000, 0.047011, False, 3, 7, 258.024963, 389.702005 
20170608T121710107640, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T121710107640 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 19:53:49, 4563.131492, -1.000000, 0.052012, False, 3, 7, 258.024963, 389.702005 
20170608T121710107640, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T121710107640 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 19:53:57, 4563.131492, -1.000000, 0.060014, False, 3, 7, 258.024963, 389.702005 
20170608T121728978505, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T121728978505 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 19:54:10, 4305.371261, -1.000000, 0.057012, False, 3, 7, 324.577953, 433.444821 
20170608T121728978505, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T121728978505 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 19:54:18, 4213.740279, -1.000000, 0.047877, False, 3, 7, 240.000000, 530.518413 
20170608T121728978505, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T121728978505 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 19:54:28, 3976.119285, -1.000000, 0.050533, False, 4, 6, 330.000000, 767.812246 
20170608T121728978505, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T121728978505 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 19:54:37, 3976.119285, -1.000000, 0.060014, False, 4, 6, 330.000000, 767.812246 
20170608T121747991951, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T121747991951 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 19:54:53, 5047.770581, -1.000000, 0.061563, False, 3, 7, 442.759971, 175.742403 
20170608T121747991951, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T121747991951 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 19:55:03, 4910.556542, -1.000000, 0.063014, False, 3, 7, 442.759971, 138.327466 
20170608T121747991951, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T121747991951 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 19:55:12, 4910.556542, -1.000000, 0.070016, False, 3, 7, 442.759971, 138.327466 
20170608T121747991951, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T121747991951 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 19:55:20, 4910.556542, -1.000000, 0.071015, False, 3, 7, 442.759971, 138.327466 
20170608T121747991951, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T121747991951 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 19:55:23, 4910.556542, -1.000000, 0.075017, False, 3, 7, 442.759971, 138.327466 
20170608T121807019623, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T121807019623 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 19:55:36, 4249.114760, -1.000000, 0.056330, False, 3, 7, 300.790388, 255.259261 
20170608T121807019623, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T121807019623 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 19:55:44, 4249.114760, -1.000000, 0.049011, False, 3, 7, 300.790388, 255.259261 
20170608T121807019623, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T121807019623 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 19:55:53, 4249.114760, -1.000000, 0.055685, False, 3, 7, 300.790388, 255.259261 
20170608T121807019623, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T121807019623 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 19:56:02, 4249.114760, -1.000000, 0.063740, False, 3, 7, 300.790388, 255.259261 
20170608T121825920767, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T121825920767 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 19:56:21, 5456.175681, -1.000000, 0.039594, False, 1, 9, 90.000000, 15.478052 
20170608T121825920767, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T121825920767 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 19:59:07, 5456.175681, -1.000000, 0.039009, False, 1, 9, 90.000000, 15.478052 
20170608T121825920767, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T121825920767 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 19:59:22, 5456.175681, -1.000000, 0.045085, False, 1, 9, 90.000000, 15.478052 
20170608T121825920767, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T121825920767 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 19:59:32, 5456.175681, -1.000000, 0.054515, False, 1, 9, 90.000000, 15.478052 
20170608T121844810174, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T121844810174 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 19:59:45, 4231.841488, -1.000000, 0.041009, False, 1, 9, 90.000000, 10.482562 
20170608T121844810174, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T121844810174 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 19:59:54, 4231.841488, -1.000000, 0.042010, False, 1, 9, 90.000000, 10.482562 
20170608T121844810174, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T121844810174 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 20:00:08, 4231.841488, -1.000000, 0.051012, False, 1, 9, 90.000000, 10.482562 
20170608T121844810174, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T121844810174 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 20:00:19, 4231.841488, -1.000000, 0.058014, False, 1, 9, 90.000000, 10.482562 
20170608T121903600571, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T121903600571 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 20:01:02, 5704.491738, -1.000000, 0.059039, False, 3, 7, 410.121655, 519.744048 
20170608T121903600571, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T121903600571 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 20:02:16, 5703.975980, -1.000000, 0.084019, False, 3, 7, 427.553235, 490.600871 
20170608T121903600571, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T121903600571 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 20:02:34, 5700.497536, -1.000000, 0.093361, False, 3, 7, 350.121655, 1083.374475 
20170608T121903600571, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T121903600571 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 20:02:42, 5700.497536, -1.000000, 0.098439, False, 3, 7, 350.121655, 1083.374475 
20170608T121925358737, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T121925358737 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 20:02:56, 4453.368550, -1.000000, 0.064015, False, 3, 7, 240.000000, 621.696002 
20170608T121925358737, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T121925358737 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 20:03:06, 4453.368550, -1.000000, 0.047015, False, 3, 7, 210.000000, 966.817971 
20170608T121925358737, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T121925358737 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 20:03:16, 4453.368550, -1.000000, 0.056772, False, 3, 7, 180.000000, 1008.493387 
20170608T121925358737, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T121925358737 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 20:03:26, 4453.368550, -1.000000, 0.066015, False, 3, 7, 180.000000, 1008.493387 
20170608T121632668184, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T121632668184 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 20:09:51, 5068.513081, -1.000000, 0.030006, False, 1, 9, 90.000000, 63.531243 
20170608T121632668184, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T121632668184 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 20:10:05, 5068.513081, -1.000000, 0.040009, False, 1, 9, 90.000000, 63.531243 
20170608T121632668184, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T121632668184 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 20:10:16, 5068.513081, -1.000000, 0.048010, False, 1, 9, 90.000000, 63.531243 
20170608T121632668184, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T121632668184 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 20:10:27, 5068.513081, -1.000000, 0.052012, False, 1, 9, 90.000000, 63.531243 
20170608T121651164057, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T121651164057 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 20:10:44, 4154.849729, -1.000000, 0.054012, False, 3, 7, 240.000000, 471.531464 
20170608T121651164057, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T121651164057 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 20:10:55, 4149.964653, -1.000000, 0.058013, False, 4, 6, 330.000000, 681.866637 
20170608T121651164057, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T121651164057 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 20:11:13, 4149.964653, -1.000000, 0.072016, False, 4, 6, 330.000000, 681.866637 
20170608T121651164057, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T121651164057 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 20:11:26, 4149.964653, -1.000000, 0.079017, False, 4, 6, 330.000000, 681.866637 
20170608T121710107640, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T121710107640 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 20:11:42, 4563.131492, -1.000000, 0.033008, False, 3, 7, 258.024963, 247.797208 
20170608T121710107640, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T121710107640 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 20:12:17, 4563.131492, -1.000000, 0.043010, False, 3, 7, 258.024963, 247.797208 
20170608T121710107640, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T121710107640 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 20:12:26, 4563.131492, -1.000000, 0.049515, False, 3, 7, 258.024963, 247.797208 
20170608T121710107640, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T121710107640 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 20:12:37, 4563.131492, -1.000000, 0.049011, False, 3, 7, 258.024963, 247.797208 
20170608T121710107640, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T121710107640 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 20:12:41, 4563.131492, -1.000000, 0.053013, False, 3, 7, 258.024963, 247.797208 
20170608T121728978505, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T121728978505 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 20:12:55, 4305.371261, -1.000000, 0.046981, False, 3, 7, 324.577953, 433.444821 
20170608T121728978505, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T121728978505 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 20:13:06, 4213.740279, -1.000000, 0.049517, False, 3, 7, 240.000000, 530.518413 
20170608T121728978505, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T121728978505 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 20:13:17, 3976.119285, -1.000000, 0.052013, False, 4, 6, 330.000000, 767.812246 
20170608T121728978505, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T121728978505 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 20:13:27, 3976.119285, -1.000000, 0.060014, False, 4, 6, 330.000000, 767.812246 
20170608T121747991951, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T121747991951 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 20:13:43, 5047.770581, -1.000000, 0.054012, False, 3, 7, 442.759971, 175.742403 
20170608T121747991951, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T121747991951 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 20:13:57, 4910.556542, -1.000000, 0.064014, False, 3, 7, 442.759971, 138.327466 
20170608T121747991951, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T121747991951 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 20:14:09, 4910.556542, -1.000000, 0.070014, False, 3, 7, 442.759971, 138.327466 
20170608T121747991951, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T121747991951 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 20:14:53, 4910.556542, -1.000000, 0.081017, False, 3, 7, 442.759971, 138.327466 
20170608T121807019623, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T121807019623 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 20:15:07, 4249.114760, -1.000000, 0.048012, False, 3, 7, 300.790388, 255.259261 
20170608T121807019623, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T121807019623 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 20:15:17, 4249.114760, -1.000000, 0.053012, False, 3, 7, 300.790388, 255.259261 
20170608T121807019623, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T121807019623 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 20:15:28, 4249.114760, -1.000000, 0.056013, False, 3, 7, 300.790388, 255.259261 
20170608T121807019623, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T121807019623 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 20:15:39, 4249.114760, -1.000000, 0.067015, False, 3, 7, 300.790388, 255.259261 
20170608T121825920767, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T121825920767 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 20:16:01, 5456.175681, -1.000000, 0.031007, False, 1, 9, 90.000000, 15.478052 
20170608T121825920767, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T121825920767 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 20:16:11, 5456.175681, -1.000000, 0.041009, False, 1, 9, 90.000000, 15.478052 
20170608T121825920767, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T121825920767 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 20:16:23, 5456.175681, -1.000000, 0.045011, False, 1, 9, 90.000000, 15.478052 
20170608T121825920767, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T121825920767 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 20:16:32, 5456.175681, -1.000000, 0.054013, False, 1, 9, 90.000000, 15.478052 
20170608T121844810174, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T121844810174 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 20:16:47, 4231.841488, -1.000000, 0.029961, False, 1, 9, 90.000000, 10.482562 
20170608T121844810174, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T121844810174 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 20:16:55, 4231.841488, -1.000000, 0.039009, False, 1, 9, 90.000000, 10.482562 
20170608T121844810174, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T121844810174 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 20:17:04, 4231.841488, -1.000000, 0.046010, False, 1, 9, 90.000000, 10.482562 
20170608T121844810174, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T121844810174 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 20:17:13, 4231.841488, -1.000000, 0.062012, False, 1, 9, 90.000000, 10.482562 
